Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalPorchSF,TotalBath
54,20,RL,12.849676999122643,Pave,0,Low,0,Inside,0,Veenker,Norm,Norm,1Fam,1Story,8,4,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0,2,4,CBlock,0,3,1,2,1810,5,0,32,350.3623260202361,GasA,2,Y,4,1842,0,0,7.677944658662825,2,0,0,1,0,1,2,5,6,1,Attchd,0,3,304.63328699617375,4,4,2,857,72,0,0,0,0,11,2006,WD,Normal,385000,22.799069042579987,39.84166583402541,2.5
55,80,RL,10.204442133487083,Pave,3,Bnk,0,Inside,1,NAmes,Norm,Norm,1Fam,SLvl,4,4,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,CBlock,3,3,3,0,384,5,0,0,109.11000319166675,GasA,4,Y,4,1360,0,0,7.362140129482733,0,0,1,0,3,1,3,6,2,1,Detchd,2,2,211.78522968974394,4,4,2,0,50,0,0,0,0,2,2007,WD,Normal,130000,18.692070602196974,10.059006866879598,1.0
56,20,RL,10.673672857884432,Pave,0,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,4,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272,3,4,CBlock,3,3,3,1,490,5,0,935,289.58175549483695,GasA,2,Y,4,1425,0,0,7.410702687746527,0,0,2,0,3,1,3,7,6,1,Attchd,1,2,212.9908068939074,4,4,2,0,0,0,407,0,0,7,2008,WD,Normal,180500,21.313487363898382,27.4673455231035,2.0
57,160,FV,8.920250018513178,Pave,3,Lvl,0,Inside,0,Somerst,Norm,Norm,Twnhs,2Story,7,4,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456,2,4,PConc,2,3,3,2,649,5,0,321,217.60273118462356,GasA,0,Y,4,983,756,0,7.61799860723994,1,0,2,1,3,1,2,7,6,0,Attchd,0,2,183.58894023363393,4,4,2,115,0,0,0,0,0,8,2009,WD,Abnorml,172500,21.029513564138213,15.198957404753692,3.5
58,60,RL,10.853362019103216,Pave,0,Lvl,0,Corner,0,CollgCr,Norm,Norm,1Fam,2Story,6,4,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,2,4,PConc,2,3,3,5,0,5,0,860,198.97303142172993,GasA,0,Y,4,860,860,0,7.606556013784343,0,0,2,1,3,1,2,7,6,0,Attchd,1,2,209.67163687426395,4,4,2,0,70,0,0,0,0,8,2006,WD,Normal,196500,20.759389071669982,11.91747386372976,2.5
59,60,RL,11.069004651629598,Pave,1,HLS,0,CulDSac,0,StoneBr,Norm,Norm,1Fam,2Story,9,4,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031,0,4,PConc,0,3,1,5,0,5,0,1410,287.3152285686253,GasA,0,Y,4,1426,1519,0,8.167584256477378,0,0,3,1,3,1,2,10,6,1,BuiltIn,0,3,232.36921669790172,4,4,2,192,0,37,0,0,0,10,2006,New,Partial,438780,23.81310556612018,21.06874440786263,3.5
60,20,RL,10.21654718199229,Pave,3,Bnk,0,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,4,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0,3,4,CBlock,3,3,0,0,632,5,0,148,185.0332364885655,GasA,0,Y,4,780,0,0,6.784977600687265,0,0,1,0,2,1,3,4,6,0,Detchd,2,1,142.56230810683695,4,4,2,196,0,0,0,0,0,1,2008,WD,Normal,124900,18.134991041813525,19.588842953466294,1.0
61,20,RL,11.007885159178688,Pave,3,Lvl,0,Inside,0,SawyerW,RRAe,Norm,1Fam,1Story,5,4,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,3,4,PConc,2,3,3,0,941,5,0,217,248.2242469687273,GasA,0,Y,4,1158,0,0,7.195000035301072,1,0,1,1,3,1,2,5,6,0,Detchd,2,2,212.9908068939074,4,4,2,0,50,0,0,0,0,5,2006,New,Partial,158000,20.171831991218756,10.059006866879598,2.5
62,75,RM,10.21654718199229,Pave,3,Lvl,0,Inside,0,IDOTRR,Norm,Norm,1Fam,2.5Unf,4,6,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,BrkTil,3,0,3,5,0,5,0,530,138.76356052384102,GasA,4,N,4,581,530,0,7.151957612782693,0,0,1,0,3,1,1,6,6,0,Detchd,2,1,121.02163915957841,4,4,0,0,0,144,0,0,0,3,2007,WD,Normal,101000,18.386235114341133,16.930050431521998,1.0
63,120,RL,10.070551533358943,Pave,0,Lvl,0,Inside,0,NridgHt,Norm,Norm,TwnhsE,1Story,7,4,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178,2,4,PConc,2,1,2,2,24,5,0,1346,281.24020700738475,GasA,0,Y,4,1370,0,0,7.369759521815177,0,0,2,0,2,1,2,6,6,1,Attchd,1,2,184.8348505634318,4,4,2,120,49,0,0,0,0,10,2007,WD,Normal,202500,21.092922601565398,18.267181485547052,2.0
64,70,RM,10.689900984295372,Pave,0,Bnk,0,Inside,0,OldTown,RRAn,Feedr,1Fam,2Story,6,5,1921,1950,Gable,CompShg,Stucco,Stucco,None,0,3,4,BrkTil,3,3,3,5,0,5,0,576,147.6431623128763,GasA,2,Y,4,902,808,0,7.600483033991714,0,0,2,0,3,1,3,9,6,0,Detchd,2,2,183.58894023363393,4,4,2,12,11,64,0,0,0,4,2010,WD,Normal,140000,20.101795910838135,13.269335124139063,2.0
65,60,RL,10.564997494332484,Pave,3,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,6,4,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573,3,4,PConc,2,3,3,2,739,5,0,318,231.9490341168594,GasA,0,Y,4,1057,977,0,7.781289199203666,1,0,2,1,3,1,2,8,6,0,Attchd,1,2,233.54928047827207,4,4,2,576,36,0,0,0,0,2,2009,WD,Normal,219500,21.77437166849756,33.04672179680282,3.5
66,60,RL,10.595200149297202,Pave,3,Lvl,0,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,7,4,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344,2,4,PConc,0,3,0,5,0,5,0,1143,245.8312381270467,GasA,0,Y,4,1143,1330,0,7.985160119861458,0,0,2,1,4,1,2,9,6,1,BuiltIn,1,3,292.93635433836795,4,4,2,192,151,0,0,0,0,10,2007,WD,Normal,317000,22.688427775465044,25.398749968177494,2.5
67,20,RL,11.574324641882004,Pave,3,Lvl,0,Inside,0,NAmes,PosA,Norm,1Fam,1Story,6,4,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287,3,4,CBlock,2,3,1,2,912,5,0,1035,365.0750736604823,GasA,4,Y,4,2207,0,0,7.866416751354877,1,0,2,0,3,1,3,7,2,1,Attchd,1,2,212.9908068939074,4,4,2,301,0,0,0,0,0,7,2010,WD,Normal,180000,23.522993114285338,23.917089514297974,3.0
68,20,RL,10.736217352206243,Pave,0,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,6,4,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167,2,4,PConc,2,3,0,2,1013,5,0,440,293.7960804011469,GasA,0,Y,4,1479,0,0,7.449401299136814,1,0,2,0,3,1,2,7,6,0,Attchd,1,2,207.55310447293897,4,4,2,144,29,0,0,0,0,6,2007,WD,Normal,226000,21.473613421498357,18.47029568293693,3.0
69,30,RM,9.63386091411524,Pave,3,Lvl,0,Corner,0,OldTown,Artery,Norm,1Fam,1Story,3,5,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,2,CBlock,3,3,3,5,0,5,0,747,179.17592424655268,GasA,4,Y,4,747,0,0,6.74018811578064,0,0,1,0,2,1,3,4,6,0,Attchd,2,1,97.11138518981487,4,4,2,0,0,0,0,0,0,6,2010,WD,Normal,80000,17.922613367922395,0.0,1.0
70,50,RL,11.24468702932723,Pave,3,Lvl,0,Corner,0,ClearCr,Norm,Norm,1Fam,1.5Fin,6,3,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0,2,4,CBlock,3,3,3,1,603,5,0,701,271.1142869474508,GasW,4,Y,4,1304,983,0,7.9035622950027244,0,0,2,0,3,1,3,7,6,1,Attchd,0,2,240.01526082317957,4,4,2,0,21,114,0,0,0,7,2006,WD,Normal,225000,22.64734135577679,16.416188463932563,2.0
71,20,RL,11.065962865935104,Pave,0,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115,3,2,CBlock,2,3,1,0,1880,5,0,343,402.8035585900052,GasA,0,Y,4,2223,0,0,7.873951784786914,1,0,2,0,3,1,3,8,6,2,Attchd,0,2,194.7339079497487,4,4,2,300,0,0,0,0,0,2,2007,WD,Normal,244000,23.941013731168695,23.880400186705668,3.0
72,20,RL,10.287514298544123,Pave,3,Lvl,0,Corner,0,Mitchel,Norm,Norm,1Fam,1Story,3,5,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0,3,4,CBlock,3,3,3,0,565,5,0,280,196.38593483542786,GasA,4,Y,4,845,0,0,6.867944963263513,1,0,1,0,2,1,3,4,6,0,Detchd,2,2,145.20043927138238,4,4,2,0,0,0,0,0,0,6,2007,WD,Normal,129500,18.53354736339328,0.0,2.0
73,60,RL,10.669225382355119,Pave,0,Lvl,0,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,6,4,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40,3,4,PConc,2,3,3,5,0,5,0,832,194.1341093946477,GasA,2,Y,4,885,833,0,7.605344230103832,0,0,2,1,3,1,3,7,6,1,Attchd,0,2,166.88792217654503,4,4,2,0,94,0,0,291,0,12,2009,WD,Normal,185000,20.695059350944224,26.778973862236278,2.5
74,20,RL,10.676933881920785,Pave,3,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,6,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104,3,4,CBlock,3,3,3,0,320,1,362,404,236.66197506482834,GasA,2,Y,4,1086,0,0,7.128319635693708,1,0,1,0,3,1,3,6,6,0,Attchd,2,2,186.7000883130451,4,4,2,0,0,0,0,0,0,5,2010,WD,Normal,144900,19.828917023470495,0.0,2.0
75,50,RM,9.930979800069842,Pave,3,Lvl,0,Corner,0,OldTown,Norm,Norm,1Fam,2Story,2,5,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,None,0,2,2,CBlock,1,3,3,5,0,5,0,840,195.52092191352273,GasA,2,N,4,840,765,0,7.53449675357952,0,0,2,0,3,2,3,8,6,0,Detchd,2,1,151.42238357361362,4,4,2,0,0,202,0,0,0,5,2010,WD,Normal,107400,20.4651358332011,19.868041610944807,2.0
76,180,RM,8.281502853677818,Pave,3,Lvl,0,Inside,0,MeadowV,Norm,Norm,Twnhs,SLvl,3,4,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0,3,4,CBlock,2,3,1,2,462,5,0,0,125.25859072229326,GasA,4,Y,4,526,462,0,7.0301318535434705,1,0,1,0,2,1,3,5,6,0,BuiltIn,2,1,124.10131565997614,4,4,2,120,101,0,0,0,0,11,2009,WD,Normal,91000,17.776914755542172,20.721906554531433,2.0
77,20,RL,10.431433155021988,Pave,0,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,3,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0,3,4,CBlock,3,3,3,0,228,5,0,724,214.59346343481334,GasA,0,Y,0,952,0,0,6.991612358640245,0,0,1,0,2,1,3,4,6,0,Detchd,2,1,119.3029050923103,4,4,2,0,0,0,0,0,0,4,2008,WD,Normal,135750,19.140246426981456,0.0,1.0
78,50,RM,10.456153131713588,Pave,3,Lvl,0,Inside,0,BrkSide,Norm,Norm,1Fam,1.5Fin,4,4,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,CBlock,3,3,3,1,336,2,41,295,165.60576230754714,GasA,4,Y,4,1072,213,0,7.303154572476403,1,0,1,0,2,1,3,6,2,0,Detchd,2,1,104.27195618281822,4,4,2,0,0,0,0,0,0,1,2008,WD,Normal,127000,19.282200432245443,0.0,2.0
79,90,RL,10.750245295156478,Pave,3,Lvl,0,Inside,0,Sawyer,Norm,Norm,Duplex,1Story,3,4,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0,3,4,CBlock,3,3,3,5,0,5,0,1768,339.8621183588698,GasA,4,N,4,1768,0,0,7.635226244227585,0,0,2,0,4,2,3,8,6,0,,-1,0,0.0,-1,-1,2,0,0,0,0,0,0,4,2010,WD,Normal,136500,22.556157181120664,0.0,2.0
80,50,RM,10.707851434717458,Pave,3,Lvl,0,Corner,0,OldTown,Norm,Norm,1Fam,2Story,4,5,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,PConc,3,3,3,5,0,5,0,440,120.78101244961468,GasA,2,Y,4,682,548,0,7.2576819553429734,0,0,1,1,2,1,3,5,6,0,Detchd,2,2,171.01884978934424,4,4,2,74,0,128,0,0,0,5,2009,WD,Normal,110000,18.473828797232372,19.868041610944807,1.5
81,60,RL,11.000489454227077,Pave,3,Lvl,0,Corner,0,NAmes,Norm,Norm,1Fam,2Story,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576,3,2,CBlock,2,3,3,4,448,5,0,448,205.13476235841748,GasA,4,Y,4,1182,960,0,7.835236829504178,0,0,2,1,4,1,2,8,6,1,Attchd,0,1,192.57861635096208,4,4,2,0,72,0,0,252,0,6,2009,WD,Normal,193500,21.67549258012418,24.742257999648594,2.5
82,120,RM,9.603120904843493,Pave,3,Lvl,0,FR2,0,Mitchel,Norm,Norm,TwnhsE,1Story,5,4,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443,3,2,PConc,0,1,3,2,1201,5,0,36,260.69752941159817,GasA,0,Y,4,1337,0,0,7.344402105063971,1,0,2,0,2,1,3,5,6,0,Attchd,0,2,159.8425436834917,4,4,2,0,199,0,0,0,0,3,2006,WD,Normal,153500,20.746570128532966,19.729048497978994,3.0
83,20,RL,10.677715375099968,Pave,3,Lvl,0,Inside,0,Somerst,Norm,Norm,1Fam,1Story,7,4,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,468,3,4,PConc,2,3,3,2,33,5,0,1530,310.1529030865781,GasA,0,Y,4,1563,0,0,7.506892749783863,0,0,2,0,3,1,2,6,6,1,Attchd,1,3,266.3514120900722,4,4,2,144,99,0,0,0,0,10,2008,WD,Normal,245000,21.8389441442525,21.659287287063815,2.0
84,20,RL,10.494945357391805,Pave,0,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,4,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66,3,4,CBlock,3,3,3,5,0,5,0,1065,233.25247880783107,GasA,2,Y,4,1065,0,0,7.108042106511362,0,0,1,1,3,1,3,6,6,0,Detchd,2,2,177.64380171252327,4,4,2,74,0,0,0,0,0,7,2007,COD,Normal,126500,19.725554795876928,12.2511160874673,1.5
85,80,RL,10.439981278975043,Pave,0,Lvl,0,Inside,0,Gilbert,Norm,Norm,1Fam,SLvl,6,4,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22,3,4,PConc,2,3,3,5,0,5,0,384,109.11000319166675,GasA,2,Y,4,804,670,0,7.445877583856978,0,0,2,1,3,1,3,7,6,1,BuiltIn,0,2,158.23138405618928,4,4,2,120,72,0,0,0,0,5,2009,WD,Normal,168500,19.01451273957833,19.39996543979471,2.5
86,60,RL,11.28435468306374,Pave,3,Lvl,0,Corner,0,NoRidge,Norm,Norm,1Fam,2Story,7,4,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284,2,4,CBlock,2,3,3,5,0,5,0,1288,268.63962106489237,GasA,0,Y,4,1301,1116,0,7.961253341864505,0,0,2,1,4,1,2,9,6,1,Attchd,2,2,177.95783925143613,4,4,2,127,82,0,0,0,0,4,2006,WD,Normal,260000,22.832914552106846,20.187800152834644,2.5
87,60,RL,10.883509870889812,Pave,1,Lvl,0,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,5,4,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,2,4,PConc,2,3,0,5,0,5,0,684,167.80245341345673,GasA,0,Y,4,684,876,0,7.504892916392385,0,0,2,1,3,1,2,6,6,1,BuiltIn,0,2,158.23138405618928,4,4,2,100,38,0,0,0,0,3,2009,WD,Normal,174000,20.0025271185366,16.589605732133077,2.5
88,160,FV,9.434883483002725,Pave,3,Lvl,0,Corner,0,Somerst,Norm,Norm,TwnhsE,2Story,5,4,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76,2,4,PConc,2,3,0,5,0,5,0,612,154.4641099282776,GasA,0,Y,4,612,612,0,7.252599581188123,0,0,2,1,2,1,2,4,6,0,Detchd,1,2,198.41594373273853,4,4,2,0,234,0,0,0,0,6,2009,New,Partial,164500,18.953516535627585,21.281981893899317,2.5
89,50,C (all),10.430653389061787,Pave,0,Lvl,0,Corner,0,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,2,1,1915,1982,Hip,CompShg,Plywood,Plywood,None,0,1,1,CBlock,3,0,3,5,0,5,0,1013,224.7334947554525,GasA,4,N,4,1013,0,513,7.481957172752343,0,0,1,0,2,1,1,6,6,0,,-1,0,0.0,-1,-1,0,0,0,156,0,0,0,10,2009,ConLD,Abnorml,85000,20.67132338088809,17.58725318955686,1.0
90,20,RL,10.366780566030972,Pave,3,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,3,4,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0,3,4,PConc,2,3,3,2,588,5,0,402,220.92937960303223,GasA,0,Y,4,990,0,0,7.032230742871424,1,0,1,0,3,1,3,5,6,0,,-1,0,0.0,-1,-1,2,0,0,0,0,0,0,8,2007,WD,Normal,123600,19.34286857402667,0.0,2.0
91,20,RL,10.21654718199229,Pave,3,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0,3,4,Slab,-1,-1,-1,-1,0,-1,0,0,0.0,GasA,4,Y,0,1040,0,0,7.083377747205718,0,0,1,0,2,1,3,4,6,0,Detchd,2,2,164.6537928111789,4,4,2,0,29,0,0,0,0,7,2006,WD,Normal,109900,16.219423356908283,7.569571687175889,1.0
92,20,RL,10.435325309936404,Pave,3,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,2,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203,3,4,CBlock,3,3,3,4,600,5,0,635,260.38435796322466,GasA,4,Y,4,1235,0,0,7.261898484277068,0,0,1,0,2,1,3,6,6,0,Attchd,2,2,183.58894023363393,4,4,2,0,0,0,0,0,0,12,2006,WD,Abnorml,98600,20.52057015708071,0.0,1.0
93,30,RL,11.037078461185367,Pave,0,HLS,0,Inside,0,Crawfor,Norm,Norm,1Fam,1Story,4,6,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,2,BrkTil,2,3,3,0,713,5,0,163,201.7196996690183,GasA,0,Y,4,964,0,0,7.004610651336273,1,0,1,0,2,1,3,5,6,0,Detchd,2,2,168.47950504399296,4,4,2,0,0,44,0,0,0,8,2009,WD,Normal,163500,18.964649129038833,9.420738574882304,2.0
94,190,C (all),10.21654718199229,Pave,3,Lvl,0,Corner,0,OldTown,Norm,Norm,2fmCon,2.5Unf,5,5,1910,1998,Hip,CompShg,MetalSd,MetalSd,None,0,3,4,BrkTil,3,0,2,4,1046,5,0,168,257.08803721596234,GasW,0,N,4,1260,1031,0,7.905385505155805,0,1,2,0,4,2,3,9,6,1,Detchd,2,2,191.65321379462418,4,4,2,0,0,0,0,99,0,11,2007,WD,Normal,133900,22.50427234857566,14.13439783174823,2.5
95,60,RL,10.559614398672345,Pave,0,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,5,4,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0,3,2,PConc,2,3,3,2,648,5,0,176,192.74382430089395,GasA,0,Y,4,905,881,0,7.645778558512591,1,0,2,1,3,1,2,7,6,0,Attchd,1,2,244.98417104290667,4,4,2,0,162,0,0,0,0,5,2007,WD,Normal,204750,20.82313611737384,17.90496310258588,3.5
96,60,RL,10.619054484824307,Pave,1,Lvl,0,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,5,7,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,68,0,2,PConc,2,1,3,0,310,5,0,370,167.07134492229804,GasA,2,Y,4,680,790,0,7.443050048433535,0,0,2,1,3,1,3,6,6,1,BuiltIn,0,2,164.6537928111789,4,4,2,232,63,0,0,0,0,4,2009,WD,Normal,185000,19.774971902607792,23.69588644310695,2.5
97,20,RL,10.685246938087744,Pave,0,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,6,4,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183,2,4,PConc,2,3,0,0,1162,5,0,426,313.8279880876595,GasA,0,Y,4,1588,0,0,7.523411187651638,0,0,2,0,3,1,2,6,6,0,Attchd,1,2,181.0912287008256,4,4,2,158,29,0,0,0,0,8,2006,WD,Normal,214000,21.93021613684342,19.160652952454406,2.0
98,20,RL,10.767794558087587,Pave,3,HLS,0,Inside,0,Edwards,Norm,Norm,1Fam,1Story,3,4,1965,1965,Hip,CompShg,HdBoard,HdBoard,BrkFace,48,3,4,CBlock,3,3,3,4,520,5,0,440,215.93272672488757,GasA,4,Y,1,960,0,0,7.000295834240408,1,0,1,0,3,1,3,6,6,0,Attchd,0,1,168.47950504399296,4,4,1,120,0,0,0,0,0,5,2007,WD,Normal,94750,19.183422819383974,15.513990214800614,2.0
99,30,RL,10.731217168612547,Pave,3,Lvl,0,Corner,0,Edwards,Norm,Norm,1Fam,1Story,4,4,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,BrkTil,3,3,3,0,108,5,0,350,124.44867987905897,GasA,1,N,4,835,0,0,6.855602232648869,0,0,1,0,2,1,3,5,6,0,Basment,2,1,147.1717950910675,1,4,2,0,0,77,0,0,0,5,2010,COD,Abnorml,83000,17.227076819932723,12.494640431142438,1.0
100,20,RL,10.557199294691978,Pave,0,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,3,4,1959,1959,Gable,CompShg,Plywood,Plywood,None,0,3,4,CBlock,3,3,3,0,569,5,0,381,214.25819089221392,GasA,1,Y,4,1225,0,0,7.253448360330711,1,0,1,1,3,1,3,6,6,0,,-1,0,0.0,-1,-1,2,352,0,0,0,0,0,1,2010,WD,Normal,128950,19.83624001113592,25.702395048952802,2.5
101,20,RL,10.728459286272313,Pave,0,Lvl,0,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28,3,4,PConc,3,3,2,0,1200,5,0,410,317.04962333589884,GasA,2,Y,4,1610,0,0,7.537735012309897,1,0,2,0,3,1,2,6,6,2,Attchd,1,2,183.58894023363393,4,4,2,168,68,0,0,0,0,2,2010,WD,Normal,205000,22.009609987130514,21.366540934597907,3.0
102,60,RL,10.540892732836593,Pave,3,Lvl,0,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,5,4,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336,2,4,CBlock,2,3,3,5,0,5,0,741,178.10379537849337,GasA,4,Y,4,977,755,0,7.6137974367450125,0,0,2,1,3,1,2,7,6,1,Attchd,0,2,182.34107278789418,4,4,2,192,46,0,0,0,0,6,2010,WD,Normal,178000,20.52719273400907,21.45068782827754,2.5
103,90,RL,10.182901189381491,Pave,3,Bnk,0,Inside,0,SawyerW,Norm,Norm,Duplex,1Story,4,4,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0,3,1,Slab,-1,-1,-1,-1,0,-1,0,0,0.0,GasA,4,Y,4,1535,0,0,7.488077448521397,0,0,2,0,4,2,3,8,6,0,Attchd,2,2,161.4499625632716,4,4,2,0,0,0,0,0,0,6,2009,WD,Alloca,118964,18.0553872512216,0.0,2.0
104,20,RL,10.703002344106372,Pave,0,Lvl,0,Corner,0,CollgCr,Norm,Norm,1Fam,1Story,6,4,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0,3,4,PConc,2,3,3,5,0,5,0,1226,258.9734492326199,GasA,0,Y,4,1226,0,0,7.254296451271701,0,0,2,0,3,1,2,6,6,0,Attchd,1,3,261.19164495870183,4,4,2,0,36,0,0,0,0,5,2010,WD,Normal,198900,20.48070198193569,8.487589956957331,2.0
105,50,RM,10.31479271797462,Pave,3,Lvl,0,Corner,0,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,3,1931,1950,Gable,CompShg,Stucco,Stucco,BrkFace,600,3,1,PConc,3,3,3,3,224,5,0,816,229.1706534357071,GasA,0,Y,1,1226,592,0,7.664279866809497,0,0,1,1,4,1,3,7,6,2,Detchd,2,1,104.27195618281822,4,4,2,0,0,0,0,184,0,6,2007,WD,Normal,169500,21.329266946402335,19.015292767281426,1.5
106,60,FV,10.564997494332484,Pave,3,Lvl,0,Inside,0,Somerst,Norm,Norm,1Fam,2Story,7,4,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,768,2,4,PConc,0,3,3,5,0,5,0,1053,231.2963499225838,GasA,0,Y,4,1053,939,0,7.759536729649049,0,0,2,1,3,1,2,9,6,1,Attchd,1,2,234.43342323622204,4,4,2,140,45,0,0,0,0,8,2008,WD,Normal,250000,21.68862907462551,19.06389679822516,2.5
107,30,RM,10.752959815739144,Pave,3,Lvl,0,Inside,0,OldTown,Norm,Norm,1Fam,1Story,3,6,1885,1995,Mansard,CompShg,VinylSd,VinylSd,None,0,3,4,BrkTil,1,3,3,5,0,5,0,641,159.8830804901007,GasA,2,Y,4,1047,0,0,7.090342644614585,0,0,1,0,2,1,3,6,6,0,Detchd,2,1,115.84815173079063,1,1,0,0,0,0,0,0,0,8,2007,WD,Normal,100000,18.527600464399274,0.0,1.0
108,20,RM,9.977528616728183,Pave,3,Lvl,0,Inside,0,OldTown,Norm,Norm,1Fam,1Story,4,4,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0,3,4,CBlock,3,3,3,0,104,1,169,516,186.6194151678177,GasA,0,Y,4,789,0,0,6.796866426270098,0,0,1,0,2,1,3,5,6,0,Detchd,2,1,107.80978564947371,4,4,2,0,0,0,0,0,0,4,2008,WD,Partial,115000,18.191690031761176,0.0,1.0
